id,Author,Text,User Location,Country_Code,Tweet Country,created_at,Unnamed: 7
1.37431157265113E+018,ellisjones_p,"  Regardless, we have no choice. Unless our borders remain close for eternity. We are going t… ","Paris, France",None,None,2021-03-23 10:46:27,
1.37431157489107E+018,FayezNoseir," : Spain will resume use of the Oxford-AstraZeneca Covid-19 vaccine on Wednesday, and is also raising the age limit for r…","Cairo, Egypt",None,None,2021-03-23 10:46:27,
1.37431157580117E+018,BillSpadea," : 1)AstraZeneca vaxx: NOT SO ""SAFE"" AND ""EFFECTIVE"" AFTER ALL.

2)Gee, thanks for your ""concern,"" NIAID.

3)Silicon Valle…",Princeton NJ,None,None,2021-03-23 10:46:27,
1.37431157616195E+018,TinyOneGirl, : The below information is false and does not come from SASSA. The special COVID-19 SRD grant has only been extended until…,"Durban, South Africa",None,None,2021-03-23 10:46:27,
1.37431157664424E+018,FaizanKhalil8," _pcaa Pakistan can be saved from COVID-19 by a complete lockdown for 15 days.
The people have… ",karachi,None,None,2021-03-23 10:46:28,
1.37431157692105E+018,ogmaconnect1,_Bray what is the death-rate in Ireland from Cancer (with full treatment services available) vs Covid-19 ?,"Dublin City, Ireland",None,None,2021-03-23 10:46:28,
1.3743115805407E+018,batalaale,It's astraZeneca again ? ,Qatar ...somaliland ,None,None,2021-03-23 10:46:28,
1.37431158211786E+018,icjm_," : As expected, the  domestic trade sector experienced another tough start to the new year. Much of the performance of the sect…",,None,None,2021-03-23 10:46:29,
1.37431158347257E+018,mark14907,B.C. frontline workers to be eligible for COVID-19 shot in April ,London,GBR,None,2021-03-23 10:46:29,
1.37431158356905E+018,CarlEddy9896, : How the COVID-19 pandemic is affecting every state: Latest updates.  ,"England, United Kingdom",GBR,None,2021-03-23 10:46:29,
1.37431158550263E+018,GnomeFirst, _tarello: The Minnesota Department of Health reported 0 additional COVID-19 deaths this Monday across Minnesota... That has not hap…,Your back yard,None,None,2021-03-23 10:46:30,
1.37431159146272E+018,JudgeWren,One Year into the Pandemic: Implications of COVID-19 for Social Determinants of Health … ,"Fort Lauderdale, FL",US,United States,2021-03-23 10:46:31,
1.37431159479287E+018,theSundaily,"One year on from first lockdown, Britain grieves for Covid-19 dead ",Petaling Jaya,None,None,2021-03-23 10:46:32,
1.3743115953802E+018,Zeynelradio," : BREAKING: Firm awarded £16.2m across multiple Covid-19 contracts has extensive links to the Conservatives.

Softcat Plc…","London, England",GBR,None,2021-03-23 10:46:32,
1.37431159723822E+018,damienluviano,AstraZeneca COVID-19 Vaccine Trial Data Questioned By Safety Board ,"Salem, VA",None,None,2021-03-23 10:46:32,
1.37431159730117E+018,EvidenceChipad2," _zim: Plight of women with disabilities in accessing SRHS during Covid-19

#communityvoices

1374311599972945921,joestou1234,This better than COVID,Georgia",Zimbabwe Gweru,None,None,2021-03-23 10:46:32,
1.37431159754021E+018,HIREMAIDEA, _tx: We just announced that the Philippines has secured 7 million additional doses of our COVID-19 vaccine through a new supply…,Singapore,None,None,2021-03-23 10:46:32,
1.37431159822395E+018,krtmen, : #BiggBoss13 #ShehnaazGill #KartikAaryan #Covid19 #Canada Shehnaaz Gill wishes her crush Kartik Aaryan a speedy recovery…,,None,None,2021-03-23 10:46:33,
1.37431159997295E+018,joestou1234,"#WTF
U.S. health body questions AstraZeneca's COVID-19 vaccine trial data ","Georgia, USA",USA,None,2021-03-23 10:46:33,
1.37431160113893E+018,jlaurence," : More than a thousand Americans needlessly dying of Covid-19 , dozens more dying of gun violence and more than hundred thousand…",Makati, Quezon Province,None,None,2021-03-23 10:46:33
1.37431160187712E+018,Diwya3326, : Good move by NDA. All above 45+ to get COVID-19 vaccine from April 1.,,None,None,2021-03-23 10:46:34,
1.37431160582394E+018,DougSco26903450, : Navajo Nation has reported 0 new COVID-19 cases for the first time in six months!!!!!,,None,None,2021-03-23 10:46:34,
1.37431160730455E+018,Jo_Kwanghee_07," : Join us 7pm this Wednesday for Mayors Community Awards 2021
Nominees for South Cork are:
Rob O'Brien
Paul Byrne 
Aisling Cl…","Bay Area, CA",USA,None,2021-03-23 10:46:35,
1.37431160791265E+018,Vote_4_Sickular," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ",,None,None,2021-03-23 10:46:35,
1.37431160847068E+018,EdgarJordanDBA, : Yaani they are already selling covid-19 Vaccines. Who bewitched this country. Hawawezi ngoja? ,"Grimesland, NC",None,None,2021-03-23 10:46:35,
1.37431161021551E+018,Eleanortmoore,"Covid Versus the Flu, Revisited: 'This very steep increase was primarily driven by deaths in nursing homes (solid v… ","Cork, Ireland",None,None,2021-03-23 10:46:36,
1.37431161014825E+018,Sharsp1Shar," : Eight Persistent COVID-19 Myths and Why People Believe Them
From a human-made virus to vaccine conspiracy theories, we roun…",,None,None,2021-03-23 10:46:35,
1.37431161154091E+018,felloreal," : A lockdown defender during her decorated career with the #USWNT, Dr. _BVH is now on the frontlines of the fight against C…",Kenya,None,None,2021-03-23 10:46:36,
1.37431161145282E+018,swshipman,No change to website. In 60-64 available in the test areas from three weeks ago. Can’t register otherwise.,"Cohasset, MA",None,None,2021-03-23 10:46:36,
1.37431161194345E+018,collectables66, : It’s #InternationalDayAgainstRacism &amp, a good opportunity to reflect on racialised health inequalities. These were highlighte…,"Brisbane, Queensland",None,None,2021-03-23 10:46:36
1.37431161533675E+018,DyingToRace, _hamon: Best practices on : COVID-19 Analytics on #InterSystemsIRIS. #Analytics #CSV #Docker #GCP #GoogleCloud #Cl…,"New Delhi, India",IND,None,2021-03-23 10:46:37,
1.37431161590292E+018,centraljunior," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",Central Canada,CAN,None,2021-03-23 10:46:37,
1.37431161780293E+018,marjojo2004," _kalerqui: PH DAILY COVID-19     GOVERNMENT 
RECORD  HIGH              RESPONSE ",GBR,GBR,None,2021-03-23 10:46:37,
1.37431162054184E+018,periscopeislit," : Speaking to India Today TV, Nawab Malik said that the BJP’s claims that Anil DeshmGBRh held a press conference or met police…",,None,None,2021-03-23 10:46:38,
1.37431162091512E+018,ansssleyy," : Ontario restaurant workers will get COVID-19 vaccine in Phase 2, officials now confirm   …",,None,None,2021-03-23 10:46:38,
1.37431162493741E+018,blueflame_86," : Breaking News: U.S. officials said AstraZeneca might have included outdated information from its Covid-19 vaccine trial, provi…",Republic of the Philippines,None,None,2021-03-23 10:46:39,
1.37431162899336E+018,FerozeJGandhi,"Baba be like “you chop my oil, so you must chop my pepper too” ",,None,None,2021-03-23 10:46:40,
1.37431163041103E+018,therealden78," : Racism is not just in the US, it's very much in Ireland too. Help people of colour like me combat the hate.

Many thanks t…",,None,None,2021-03-23 10:46:40,
1.37431163061236E+018,DonShlonzo, : A Dominican priest-scientist is planning to test his Covid-19 vaccine—the first to be developed by a Filipino—at the Un…,,None,None,2021-03-23 10:46:40,
1.3743116305577E+018,OluHappinesss,"Four cosmonauts shortlisted for Gaganyaan, India's spacemission, completed trg in Russia.
Project to be launched in… ",Nigeria,None,None,2021-03-23 10:46:40,
1.37431163061237E+018,greentea4mile," : As we mark a year since the initial Covid-19 lockdown, put 20 mins aside to watch  #GreenwoodDreams - a br…","Cork, Ireland",None,None,2021-03-23 10:46:40,
1.37431163184535E+018,yangerski," : AstraZeneca Covid-19 vaccine effective, US study finds ",,None,None,2021-03-23 10:46:41,
1.37431163208446E+018,PKRoyIAF,"  
CUMULATIVE COVID-19 VACCINATION
DOSES ADMINISTERED",,None,None,2021-03-23 10:46:41,
1.37431163642984E+018,mca_debbie, : . tells us that vaccine certificates would be discriminatory as there are a whole series of legitimate reaso…,,None,None,2021-03-23 10:46:42,
1.37431164048994E+018,BravinYuri,"How can someone be still so stupid on March, 2021?","Nairobi, Kenya",None,None,2021-03-23 10:46:43,
1.37431164687358E+018,itsmebuc," : Private sector, thank you!",,None,None,2021-03-23 10:46:44,
1.37431165151257E+018,jadenozzz," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…","Bath, England",GBR,None,2021-03-23 10:46:45,
1.37431165228437E+018,galo__vasco,"Regeneron Covid-19 Antibody Drug Reduced Risk of Hospitalization, Death by 70% in Late-Stage Trial ",Brazil,BRA,None,2021-03-23 10:46:46,
1.37431165254424E+018,markisaur, : A recap of major milestones and achievements of the Government &amp, People of Pakistan in the past year despite the chall…,Silay,None,None,2021-03-23 10:46:46
1.37431165675546E+018,Astathe1_," : More than a thousand Americans needlessly dying of Covid-19 , dozens more dying of gun violence and more than hundred thousand…",London,GBR,None,2021-03-23 10:46:47,
1.37431165986349E+018,JohnLothian," : It is believed that over 1,000 health and care workers have died after testing positive for COVID-19 since March 2020.…",Chicago,None,None,2021-03-23 10:46:47,
1.3743116603331E+018,PakinChengdu, : Is that Murdoch’s rags can’t - or won’t - break stories like this? ,"Sichuan Province, P.R. China",None,None,2021-03-23 10:46:47,
1.37431166116368E+018,rhammer," : ‼HELP ‼

Not SB19 related, but I just want to help my close friend dahil nag positive sa Covid-19 and naka confine Papa…","Traverse City, Michigan",None,None,2021-03-23 10:46:48,
1.37431166230876E+018,SarahTa27857469," : More producers of COVID-19 vaccines should follow AstraZeneca’s lead and license technology to other manufacturers, the World…","South East, England",GBR,None,2021-03-23 10:46:48,
1.37431166444361E+018,jfranklynh,News18 Evening Digest: Cabinet Approves Covid-19 Vaccinations for Those Above 45 Years From April 1 and Other Top S… ,,None,None,2021-03-23 10:46:48,
1.37431166511877E+018,sb19ever,"During HPAAC Town hall meeting, Dr. Anna Ong-Lim says there might be a relation between COVID-19 variants and spike… ",,None,None,2021-03-23 10:46:49,
1.37431166594929E+018,justindian11,Covid-19 vaccine for everyone a:46:50,,None,None,2021-03-23 10:46:49,
1.37431166705246E+018,KalaUsdadia,Several NH Schools Closed Due To Teacher Absences After COVID-19 Shot – CBS Boston ,"Gujarat, India",IND,None,2021-03-23 10:46:49,
1.37431166776544E+018,cnnphilippines," : Please join us in a minute’s silence at noon, honouring those lost to Covid-19 this year. We’d also like to hear from y…",Philippines,None,None,2021-03-23 10:46:49,
1.37431166893151E+018,INDdotNews," : FYI!!

The FEMA Funeral Reimbursement Program will launch in  April. FEMA is reimbursing up to $7,000.00 for COVID-19 f…",,None,None,2021-03-23 10:46:50,
1.37431167069732E+018,HerrTinnbart," __vasco: How can someone be still so stupid on March, 2021? ",Wörtersee,None,None,2021-03-23 10:46:50,
1.37431167199747E+018,wonderi39063030," : News: duque blames improper wearing of face masks, face shields for Covid-19 surge.

In other news: ",Australia,AUS,None,2021-03-23 10:46:50,
1.3743116732181E+018,WhiteWingedDov," : The ""NCR Plus"" COVID-19 ""bubble"" (2021) reminds me of this scene from the Simpsons Movie (2007). ",,None,None,2021-03-23 10:46:51,
1.37431167373404E+018,unisonscot," : Covid-19 in Maharashtra: CM Thackeray favours lockdown in some cities if cases keep rising, says Tope
…",Scotland,None,None,2021-03-23 10:46:51,
1.37431167420789E+018,_AlanaNicole1,Calling all LBU undergrads. We have 100 Mastercard vouchers of £20 to give away. Take part in our COVID-19 survey t… ,"Augusta, Georgia ",None,None,2021-03-23 10:46:51,
1.3743116760115E+018,bright_oparaji, : A recap of major milestones and achievements of the Government &amp, People of Pakistan in the past year despite the chall…,Liverpool ,None,None,2021-03-23 10:46:51
1.3743116765063E+018,bonlessbangus, No one is wondering why life is back to normal in China while the government is far from even trying to va… ,Ph,None,None,2021-03-23 10:46:51,
1.37431167728648E+018,IahRoque, : CMO urges people to get tested for COVID-19 -  ,Upper East Side,None,None,2021-03-23 10:46:51,
1.37431167747526E+018,Jaihind46881582, : REMINDER: Our Assessment Centres are no longer testing individuals who are travelling outside of Canada and require a CO…,,None,None,2021-03-23 10:46:52,
1.37431167741241E+018,nic_gridley," 11:15-New COVID-19 record set in Hungary with 252 deaths.
Hungary recorded 252 coronavirus-related deaths o… ",The north ,None,None,2021-03-23 10:46:52,
1.3743116780332E+018,AAhmed991," : 'The numbers are slowly going up,' Ontario's chief medical officer of health says as the province logs nearly 1,700 new COVID-19…","کراچی, پاکستان",None,None,2021-03-23 10:46:52,
1.37431168166967E+018,raoult_dj," : Regeneron Covid-19 Antibody Drug Reduced Risk of Hospitalization, Death by 70% in Late-Stage Trial ",Ashburn,None,None,2021-03-23 10:46:53,
1.37431168169053E+018,makoto_au_japon," : On the first anniversary of a nationwide lockdown, India is grappling with a resurgence in Covid-19 infections. …",#Japan or #Genève #Geneva 🇨🇭,None,None,2021-03-23 10:46:53,
1.37431168297404E+018,NFRotarySunrise," : Cases of, and deaths from, Covid-19 continue to fall in the State of Texas three weeks after the Governor announced the com…",,None,None,2021-03-23 10:46:53,
1.37431168295312E+018,tortura131,"84 new COVID-19 cases, one more death in Interior Health over the weekend – Keremeos Review - Keremeos Review has b… ","Cataluña, España",None,None,2021-03-23 10:46:53,
1.3743116850586E+018,therealden78, _tx: We just announced that the Philippines has secured 7 million additional doses of our COVID-19 vaccine through a new supply…,,None,None,2021-03-23 10:46:53,
1.37431168566259E+018,bright_oparaji,No words for this. It’s like covid is the only thing that matters. Nearly a year I’m waiting for a scan! ,Liverpool ,None,None,2021-03-23 10:46:53,
1.37431168747878E+018,lifeisgoodtake2," : Join the International Adolescent health week; This year’s theme - “Adolescent Resilience in the Face of a Pandemic”, cel…","London, England",GBR,None,2021-03-23 10:46:54,
1.37431168810792E+018,Nydon,"Some Cameroonians will be dragging UNICEF's name to the mud. Check on FB to see how and why. 

UNICEF is not saying… ",Cork ,None,None,2021-03-23 10:46:54,
1.37431169052383E+018,canadanewsmedia,PLEASE are people expecting to get diabetes from 2 donut?? You must be joking ,"Toronto, Ontario",CAN,None,2021-03-23 10:46:55,
1.37431170187352E+018,mchllbrdr, _: Twelve children and eight staff have tested positive for Covid-19 at a creche in Tullamore. That is frightening and hi…,,None,None,2021-03-23 10:46:57,
1.37431170261595E+018,eoinser," : We should be dealing with the COVID-19 pandemic but no, dictators of the region saw the timing as an opportunity to se…","Dublin,  Ireland",None,None,2021-03-23 10:46:58,
